737,2025-05-15,tovar,22:30,345
128,2025-05-05,fast,11:00,555
883,2025-04-16,passanger,23:45,210
101,2025-04-30,passanger,14:30,855
105,2025-04-02,passanger,15:00,660
611,2025-05-18,passanger,06:45,120
482,2025-05-19,tovar,23:30,210
868,2025-05-25,fast,01:30,150
839,2025-05-04,passanger,14:00,540
322,2025-05-23,fast,09:30,900
203,2025-05-28,fast,05:45,585
732,2025-04-13,tovar,11:15,600
220,2025-04-27,passanger,17:30,720
403,2025-04-04,tovar,08:30,360
884,2025-05-25,tovar,10:15,435
536,2025-05-19,fast,20:30,300
12,2025-04-24,passanger,17:30,630
198,2025-05-16,tovar,04:30,165
833,2025-04-22,passanger,21:00,450
514,2025-04-13,passanger,03:45,825
452,2025-04-19,fast,18:30,255
564,2025-04-10,fast,03:00,270
842,2025-04-25,tovar,04:15,300
645,2025-05-19,tovar,00:30,330
70,2025-05-25,passanger,06:15,135
725,2025-05-31,fast,22:30,105
678,2025-04-26,fast,01:30,390
393,2025-04-04,passanger,02:45,600
601,2025-05-26,passanger,13:15,90
864,2025-05-04,fast,02:45,135
553,2025-04-04,fast,11:45,375
867,2025-05-30,fast,12:15,465
786,2025-04-16,fast,23:45,675
350,2025-05-05,fast,06:00,90
465,2025-05-03,tovar,19:45,825
298,2025-05-16,passanger,18:15,60
402,2025-04-14,passanger,17:45,120
412,2025-05-02,tovar,14:30,330
936,2025-05-09,passanger,23:45,135
182,2025-05-27,passanger,13:15,450
120,2025-04-28,tovar,06:15,270
437,2025-04-27,tovar,20:45,210
266,2025-04-09,tovar,07:30,900
687,2025-04-08,tovar,12:45,930
603,2025-05-12,passanger,08:30,390
593,2025-05-22,fast,08:30,660
120,2025-05-10,tovar,05:45,510
325,2025-04-06,fast,19:45,840
508,2025-05-21,tovar,20:30,360
661,2025-05-12,passanger,11:15,630
450,2025-05-12,tovar,13:30,735
381,2025-04-19,tovar,00:30,915
9,2025-05-21,passanger,15:30,645
385,2025-04-19,passanger,07:30,285
64,2025-05-18,fast,21:30,765
580,2025-05-13,fast,08:30,285
538,2025-04-05,passanger,12:15,735
157,2025-05-07,fast,17:15,345
399,2025-05-06,tovar,02:15,840
844,2025-04-09,fast,22:00,825
566,2025-05-25,passanger,05:15,600
911,2025-04-07,passanger,20:00,660
236,2025-05-13,passanger,12:00,315
720,2025-04-03,tovar,11:15,360
244,2025-05-13,tovar,05:15,915
982,2025-05-24,tovar,05:30,135
856,2025-04-13,passanger,16:30,840
682,2025-05-06,tovar,17:45,435
759,2025-05-18,passanger,00:15,945
344,2025-05-27,fast,14:30,555
159,2025-04-29,passanger,01:15,360
206,2025-05-23,passanger,15:45,315
678,2025-04-29,fast,21:00,870
571,2025-05-04,tovar,08:45,840
505,2025-04-29,passanger,04:00,765
944,2025-05-23,tovar,20:30,330
719,2025-05-01,passanger,15:00,750
767,2025-04-29,fast,03:15,210
208,2025-05-18,fast,22:00,180
460,2025-05-19,tovar,12:45,570
335,2025-04-11,fast,01:00,870
341,2025-04-13,passanger,05:30,495
556,2025-04-01,passanger,06:00,345
761,2025-04-03,tovar,10:15,480
813,2025-04-08,tovar,09:15,495
606,2025-04-04,passanger,06:30,180
522,2025-05-12,fast,00:15,780
781,2025-05-04,passanger,09:00,330
520,2025-04-19,fast,08:15,300
858,2025-04-10,fast,22:15,690
439,2025-05-07,fast,02:45,675
187,2025-04-24,fast,09:45,540
435,2025-05-03,fast,22:00,885
274,2025-04-07,tovar,19:30,720
814,2025-05-20,passanger,06:45,645
648,2025-04-06,fast,16:15,750
834,2025-05-09,passanger,01:45,510
194,2025-05-27,fast,07:30,255
865,2025-05-30,passanger,23:45,540
475,2025-05-11,passanger,02:30,840
394,2025-05-20,fast,19:30,780
82,2025-05-20,tovar,21:30,75
350,2025-04-02,passanger,00:45,600
176,2025-05-09,fast,07:15,510
55,2025-04-04,tovar,16:45,675
74,2025-04-29,passanger,15:00,690
28,2025-04-15,passanger,11:15,510
284,2025-05-13,tovar,00:45,150
863,2025-05-25,tovar,06:45,90
567,2025-04-16,passanger,23:00,720
861,2025-04-03,passanger,20:45,495
509,2025-04-08,fast,09:15,705
419,2025-05-16,tovar,21:15,660
661,2025-04-30,passanger,12:30,630
684,2025-04-25,passanger,15:45,750
514,2025-05-20,fast,22:00,645
570,2025-05-06,passanger,13:30,795
723,2025-05-02,passanger,01:00,660
275,2025-04-02,passanger,11:15,60
542,2025-04-23,fast,00:30,225
273,2025-05-12,fast,07:00,885
387,2025-04-06,tovar,03:15,345
546,2025-05-05,tovar,02:00,150
959,2025-04-28,passanger,10:45,855
794,2025-04-10,tovar,12:45,105
652,2025-05-25,tovar,11:15,675
800,2025-05-08,tovar,05:45,75
892,2025-05-10,fast,11:00,165
820,2025-04-20,passanger,04:45,180
365,2025-04-08,fast,11:15,150
197,2025-05-19,fast,06:00,690
908,2025-04-06,tovar,22:45,570
37,2025-04-17,fast,21:15,555
107,2025-05-20,tovar,20:00,615
564,2025-04-26,passanger,16:15,75
155,2025-04-07,passanger,02:30,315
955,2025-04-23,passanger,10:15,255
125,2025-04-08,fast,09:45,855
835,2025-04-11,tovar,02:15,375
198,2025-04-10,passanger,22:00,930
528,2025-05-30,passanger,02:15,345
610,2025-04-08,fast,00:45,555
882,2025-04-30,fast,02:45,420
544,2025-04-02,tovar,02:45,150
529,2025-05-29,passanger,10:00,165
977,2025-05-21,fast,16:45,555
981,2025-04-30,passanger,04:30,180
383,2025-04-10,tovar,14:15,480
189,2025-04-12,tovar,23:00,810
581,2025-05-21,passanger,10:30,150
125,2025-05-12,passanger,20:15,345
86,2025-04-23,passanger,15:45,480
98,2025-05-08,passanger,02:00,570
666,2025-04-15,passanger,11:45,210
277,2025-04-11,tovar,23:15,480
468,2025-05-11,fast,05:45,255
874,2025-04-06,tovar,19:45,435
244,2025-05-25,passanger,16:45,795
220,2025-04-06,tovar,00:30,825
18,2025-04-29,fast,12:30,855
905,2025-04-30,fast,12:00,645
288,2025-05-09,tovar,21:45,135
11,2025-05-31,fast,20:30,120
907,2025-05-24,fast,06:30,405
95,2025-04-30,passanger,19:45,630
58,2025-04-26,fast,21:00,780
577,2025-05-05,tovar,00:45,885
557,2025-04-15,tovar,15:15,420
618,2025-05-08,fast,17:45,930
597,2025-04-12,fast,12:15,450
64,2025-05-05,fast,03:00,855
198,2025-04-29,passanger,16:45,285
424,2025-05-05,tovar,04:30,930
841,2025-05-18,passanger,05:45,660
274,2025-05-29,passanger,01:45,360
784,2025-05-20,passanger,13:00,720
871,2025-04-24,passanger,15:30,105
994,2025-04-30,tovar,23:30,480
177,2025-05-08,passanger,23:15,900
840,2025-04-02,fast,03:00,360
780,2025-04-15,tovar,20:45,360
209,2025-04-14,tovar,18:30,540
26,2025-04-01,passanger,11:15,405
382,2025-05-23,passanger,15:30,180
280,2025-04-27,fast,23:45,375
391,2025-05-05,tovar,06:00,570
402,2025-05-02,tovar,12:15,60
472,2025-05-10,tovar,20:45,615
768,2025-05-01,fast,04:00,660
785,2025-05-07,tovar,06:45,510
485,2025-04-09,fast,07:00,885
371,2025-05-04,fast,05:15,795
533,2025-05-28,passanger,19:15,780
515,2025-05-26,fast,18:00,90
949,2025-04-16,tovar,03:15,285
798,2025-05-04,fast,17:15,285
725,2025-05-20,tovar,18:45,570
623,2025-05-18,tovar,20:15,570
821,2025-05-01,tovar,13:45,195
17,2025-05-01,fast,13:00,120
955,2025-05-05,tovar,05:15,570
561,2025-04-29,fast,15:45,900
859,2025-05-30,passanger,20:45,570
348,2025-05-16,fast,01:45,240
454,2025-05-07,fast,18:30,480
927,2025-04-24,passanger,16:45,105
334,2025-05-25,fast,12:15,600
747,2025-04-15,fast,19:15,345
927,2025-05-12,tovar,11:30,750
82,2025-04-29,passanger,03:15,165
46,2025-04-09,tovar,23:00,840
114,2025-05-04,tovar,19:00,240
339,2025-04-27,passanger,20:30,735
420,2025-05-30,passanger,21:45,615
591,2025-04-04,tovar,20:30,105
117,2025-04-26,fast,03:30,720
345,2025-05-18,tovar,20:00,870
95,2025-04-11,tovar,22:30,150
330,2025-05-26,fast,07:30,870
246,2025-04-28,fast,11:45,90
528,2025-05-07,fast,04:15,195
388,2025-05-10,fast,20:00,180
970,2025-04-09,passanger,03:30,270
370,2025-04-23,fast,13:30,690
979,2025-04-19,fast,16:45,240
321,2025-05-03,passanger,02:15,300
829,2025-04-06,passanger,21:00,390
93,2025-04-02,passanger,14:30,240
748,2025-04-01,tovar,06:30,840
489,2025-05-22,passanger,22:30,75
108,2025-04-04,fast,07:00,870
833,2025-04-10,tovar,15:45,780
581,2025-04-23,tovar,16:00,180
701,2025-05-27,passanger,02:15,930
235,2025-04-23,fast,07:30,345
197,2025-04-12,fast,00:00,720
517,2025-04-20,fast,00:30,105
495,2025-05-30,fast,11:45,135
926,2025-05-20,tovar,21:00,825
249,2025-04-23,fast,06:30,375
824,2025-05-31,passanger,21:00,825
975,2025-05-20,passanger,20:30,735
277,2025-05-28,passanger,12:30,240
574,2025-05-24,fast,22:00,900
301,2025-04-01,passanger,23:00,450
231,2025-04-10,fast,17:15,390
847,2025-04-16,tovar,19:15,480
497,2025-04-15,passanger,07:30,705
259,2025-04-06,passanger,21:30,105
677,2025-04-10,fast,22:15,60
586,2025-04-30,tovar,09:15,585
226,2025-05-14,passanger,09:30,75
496,2025-04-08,fast,06:30,390
827,2025-04-02,fast,22:45,705
42,2025-05-23,fast,03:45,690
576,2025-05-28,passanger,13:45,870
54,2025-05-30,fast,06:00,120
306,2025-05-25,tovar,18:45,510
61,2025-04-02,passanger,03:45,300
349,2025-04-16,passanger,10:30,885
629,2025-05-22,passanger,20:00,165
319,2025-05-03,tovar,10:15,195
276,2025-04-01,tovar,15:30,555
628,2025-04-10,fast,14:45,240
843,2025-04-14,passanger,08:15,915
576,2025-04-21,tovar,21:45,825
855,2025-04-11,fast,11:30,90
490,2025-04-28,tovar,15:15,705
955,2025-05-11,tovar,18:15,390
21,2025-04-14,passanger,06:45,345
126,2025-04-25,fast,04:30,270
100,2025-04-24,fast,21:45,255
740,2025-04-07,fast,13:30,450
487,2025-04-18,tovar,00:30,930
423,2025-05-27,tovar,23:15,780
893,2025-04-27,tovar,01:15,180
985,2025-04-21,fast,17:30,840
416,2025-05-25,fast,12:30,150
761,2025-04-30,tovar,18:15,555
278,2025-04-29,passanger,15:00,375
122,2025-04-27,fast,03:15,390
512,2025-05-07,passanger,16:00,735
396,2025-05-26,fast,14:30,285
705,2025-04-24,passanger,18:15,900
762,2025-05-01,tovar,16:45,405
98,2025-04-20,fast,01:00,810
321,2025-05-02,fast,12:00,840
938,2025-04-18,fast,03:00,855
243,2025-04-27,passanger,13:00,780
155,2025-04-11,fast,03:15,435
818,2025-04-30,passanger,18:00,390
180,2025-04-26,tovar,15:15,720
603,2025-04-26,fast,18:45,75
279,2025-05-29,passanger,09:45,375
700,2025-05-05,tovar,12:00,930
455,2025-05-18,tovar,15:45,450
826,2025-05-12,tovar,04:00,510
534,2025-05-14,passanger,10:00,405
108,2025-05-14,passanger,17:30,720
543,2025-04-07,fast,18:45,855
584,2025-05-18,passanger,00:00,240
832,2025-05-22,fast,17:00,270
181,2025-05-05,tovar,23:00,810
412,2025-05-05,fast,19:45,315
887,2025-04-05,tovar,19:15,555
209,2025-05-24,fast,15:00,600
507,2025-05-27,fast,11:30,285
286,2025-05-07,fast,20:30,255
679,2025-05-28,fast,19:15,915
203,2025-05-11,fast,13:45,570
33,2025-05-24,passanger,12:00,675
432,2025-05-31,passanger,11:45,135
885,2025-05-21,passanger,06:00,570
848,2025-04-08,fast,16:45,90
416,2025-05-28,tovar,08:15,375
89,2025-04-08,passanger,06:00,210
781,2025-05-03,passanger,18:30,600
48,2025-05-19,fast,02:30,735
51,2025-05-30,passanger,21:30,510
431,2025-05-10,tovar,09:00,90
323,2025-05-18,tovar,04:00,870
832,2025-04-21,tovar,10:00,75
601,2025-04-11,tovar,07:30,315
229,2025-05-17,fast,00:30,780
326,2025-05-14,passanger,01:45,120
825,2025-05-21,fast,00:45,315
682,2025-05-02,passanger,00:30,495
294,2025-05-18,passanger,10:00,645
837,2025-05-18,passanger,17:30,795
658,2025-04-26,fast,08:30,330
139,2025-04-08,fast,17:45,180
279,2025-05-21,tovar,23:15,495
824,2025-05-07,fast,00:45,225
301,2025-05-12,passanger,19:15,210
503,2025-04-19,fast,20:00,435
172,2025-05-29,tovar,03:30,210
87,2025-05-16,passanger,04:45,285
837,2025-05-26,fast,10:00,765
850,2025-04-26,tovar,17:30,750
227,2025-04-23,passanger,09:30,285
766,2025-04-02,tovar,12:00,150
755,2025-04-22,passanger,20:00,90
160,2025-05-01,passanger,04:15,720
749,2025-04-15,tovar,12:15,390
902,2025-05-16,tovar,20:00,885
635,2025-04-28,fast,07:30,375
449,2025-05-06,fast,05:15,870
593,2025-04-30,fast,08:30,525
895,2025-05-06,tovar,23:45,315
65,2025-04-14,fast,00:45,630
949,2025-04-10,tovar,14:15,255
787,2025-04-20,tovar,09:15,690
283,2025-04-13,tovar,19:15,75
801,2025-04-23,tovar,09:15,585
637,2025-04-28,passanger,01:00,240
295,2025-04-12,tovar,02:45,225
82,2025-04-11,fast,23:45,450
900,2025-04-23,passanger,20:15,90
750,2025-04-23,passanger,16:00,330
416,2025-04-30,passanger,15:45,60
146,2025-04-15,passanger,08:00,255
502,2025-04-05,fast,21:00,930
384,2025-05-18,fast,10:00,330
266,2025-05-12,passanger,21:30,690
795,2025-05-18,tovar,09:00,225
340,2025-04-22,tovar,04:00,75
132,2025-05-18,passanger,06:45,495
9,2025-04-13,fast,13:45,750
912,2025-04-06,passanger,02:45,90
384,2025-04-07,fast,20:30,525
818,2025-05-15,passanger,07:00,735
62,2025-05-27,tovar,03:45,585
458,2025-04-23,tovar,06:00,630
829,2025-04-14,passanger,21:15,780
148,2025-04-16,tovar,03:15,120
688,2025-05-08,fast,12:30,285
279,2025-04-15,tovar,06:30,645
293,2025-04-18,fast,00:30,195
808,2025-05-28,passanger,13:15,705
545,2025-05-20,passanger,19:15,105
588,2025-04-08,fast,04:30,120
780,2025-05-11,passanger,08:00,390
159,2025-04-09,tovar,09:30,375
311,2025-05-04,fast,08:00,765
156,2025-05-04,fast,15:00,585
958,2025-04-14,fast,16:15,390
258,2025-04-06,tovar,16:45,150
427,2025-04-09,tovar,00:15,480
317,2025-05-29,tovar,13:00,510
297,2025-04-29,tovar,12:30,885
735,2025-04-01,fast,14:15,60
446,2025-04-30,passanger,22:30,705
75,2025-04-06,fast,15:00,405
943,2025-04-01,tovar,00:45,660
275,2025-04-28,tovar,09:45,255
41,2025-05-13,fast,01:30,825
225,2025-05-06,fast,23:45,300
691,2025-04-07,tovar,17:15,870
179,2025-04-15,tovar,03:00,120
555,2025-05-29,tovar,23:45,405
155,2025-04-22,passanger,05:45,210
693,2025-05-18,tovar,20:15,705
565,2025-04-21,tovar,06:00,705
115,2025-05-14,passanger,17:30,525
82,2025-04-06,fast,16:45,780
964,2025-05-12,tovar,08:30,540
15,2025-04-12,fast,04:45,300
165,2025-04-30,tovar,18:30,945
503,2025-04-05,passanger,12:00,450
505,2025-04-26,passanger,22:30,930
677,2025-04-25,fast,10:30,330
531,2025-04-16,fast,19:30,165
646,2025-04-11,fast,02:15,930
778,2025-05-13,passanger,20:30,300
157,2025-04-23,tovar,12:45,885
901,2025-04-21,fast,12:15,330
270,2025-04-11,passanger,10:00,240
467,2025-04-01,passanger,21:00,600
724,2025-05-26,tovar,04:45,465
157,2025-04-13,passanger,11:00,735
112,2025-04-14,passanger,14:15,825
166,2025-05-30,passanger,04:00,570
541,2025-04-19,tovar,11:00,495
266,2025-04-08,tovar,15:00,780
953,2025-04-23,passanger,10:30,240
231,2025-05-28,fast,13:00,495
356,2025-05-14,fast,04:00,630
607,2025-05-05,passanger,04:15,390
696,2025-04-26,fast,19:45,150
496,2025-04-08,fast,13:00,630
487,2025-05-27,passanger,05:00,285
663,2025-05-24,passanger,23:00,540
283,2025-05-25,passanger,03:45,210
267,2025-05-21,fast,11:15,900
30,2025-05-11,fast,15:00,600
476,2025-05-30,tovar,13:30,360
213,2025-04-08,passanger,09:15,405
841,2025-04-04,passanger,16:15,525
373,2025-05-06,passanger,18:00,105
7,2025-05-14,tovar,08:45,420
469,2025-05-26,fast,11:00,855
614,2025-05-15,tovar,14:30,660
253,2025-05-21,tovar,21:30,510
403,2025-04-30,fast,17:30,510
669,2025-05-02,tovar,22:00,630
249,2025-04-19,tovar,10:30,630
44,2025-04-19,fast,10:30,420
137,2025-04-11,tovar,09:45,750
367,2025-04-23,tovar,05:00,60
898,2025-04-01,tovar,06:00,150
736,2025-04-12,fast,23:15,540
174,2025-05-23,passanger,06:45,405
952,2025-04-06,passanger,03:00,240
152,2025-04-22,fast,18:30,510
470,2025-05-07,fast,20:45,540
947,2025-04-07,passanger,09:45,780
465,2025-04-11,passanger,11:15,210
857,2025-04-06,tovar,17:30,735
201,2025-05-04,tovar,05:00,60
853,2025-05-21,tovar,01:45,405
936,2025-05-18,tovar,20:00,780
823,2025-04-16,passanger,19:15,495
318,2025-05-28,passanger,19:30,690
455,2025-05-13,tovar,05:00,195
843,2025-05-11,tovar,08:00,600
38,2025-05-14,tovar,21:00,60
52,2025-04-08,tovar,21:30,135
42,2025-04-13,fast,07:30,540
951,2025-04-19,passanger,17:00,165
172,2025-05-13,fast,09:15,345
264,2025-05-21,passanger,21:30,570
249,2025-04-19,passanger,02:45,600
881,2025-05-13,fast,12:30,450
936,2025-04-03,fast,21:00,915
310,2025-04-27,fast,16:30,750
423,2025-04-10,passanger,15:30,495
71,2025-04-08,passanger,23:45,600
238,2025-05-25,fast,04:15,795
288,2025-05-16,fast,21:30,675
750,2025-04-16,passanger,06:45,840
204,2025-05-25,fast,21:15,810
318,2025-04-17,passanger,03:15,825
569,2025-04-10,tovar,09:00,255
513,2025-05-06,fast,05:30,270
693,2025-04-06,tovar,12:15,750
975,2025-05-04,fast,14:00,930
389,2025-05-26,tovar,22:30,540
51,2025-05-14,tovar,20:00,615
540,2025-05-26,passanger,01:00,330
295,2025-05-30,fast,10:00,90
620,2025-05-04,passanger,08:45,165
235,2025-04-14,fast,22:00,270
793,2025-05-01,passanger,14:00,315
281,2025-04-11,tovar,19:15,870
880,2025-05-10,passanger,07:15,645
325,2025-04-11,passanger,06:45,105
914,2025-05-15,fast,12:30,735
199,2025-04-17,tovar,06:45,360
734,2025-04-13,passanger,01:45,285
632,2025-04-20,fast,19:30,405
774,2025-04-25,passanger,11:15,615
474,2025-04-11,tovar,07:00,270
854,2025-04-02,passanger,15:45,435
396,2025-05-06,tovar,00:30,660
792,2025-05-23,fast,03:15,780
891,2025-05-08,passanger,07:00,765
306,2025-04-06,passanger,02:15,540
975,2025-05-03,passanger,18:45,75
883,2025-04-08,passanger,13:00,855
36,2025-05-06,tovar,05:15,510
616,2025-04-30,tovar,20:30,465
301,2025-04-20,tovar,08:45,135
816,2025-04-18,fast,03:15,480
232,2025-05-31,passanger,13:00,240
718,2025-05-15,tovar,14:00,645
961,2025-04-13,passanger,05:45,465
565,2025-04-18,tovar,01:15,825
978,2025-04-16,fast,05:45,405
470,2025-04-08,tovar,07:00,240
25,2025-05-23,passanger,00:30,240
647,2025-04-26,passanger,12:00,720
273,2025-04-15,fast,19:00,780
54,2025-04-24,passanger,21:00,330
926,2025-05-30,tovar,14:30,540
36,2025-05-25,tovar,11:15,660
128,2025-04-03,tovar,14:45,75
863,2025-04-17,passanger,13:15,330
220,2025-05-04,tovar,12:30,630
955,2025-04-15,passanger,05:00,525
631,2025-04-12,fast,01:00,660
904,2025-05-09,tovar,04:30,900
414,2025-05-12,passanger,12:00,210
400,2025-05-29,fast,22:15,465
921,2025-05-01,tovar,08:00,345
792,2025-04-19,fast,01:00,570
47,2025-05-28,tovar,21:00,330
717,2025-05-13,fast,05:00,285
609,2025-05-15,passanger,21:00,360
548,2025-04-08,passanger,04:15,375
746,2025-05-08,tovar,13:45,210
998,2025-04-20,passanger,14:30,150
380,2025-04-19,tovar,07:45,930
931,2025-05-02,passanger,08:45,210
854,2025-04-15,tovar,11:45,945
57,2025-05-21,tovar,15:45,510
498,2025-05-23,tovar,21:00,420
603,2025-04-23,passanger,08:15,945
10,2025-04-15,tovar,19:15,915
382,2025-04-07,tovar,03:30,870
962,2025-05-13,tovar,07:30,765
547,2025-04-16,tovar,10:45,105
72,2025-04-12,tovar,13:15,210
179,2025-04-15,fast,21:15,855
127,2025-04-25,passanger,16:00,315
313,2025-04-03,passanger,04:30,315
943,2025-05-12,tovar,07:45,765
257,2025-05-01,passanger,10:15,180
207,2025-05-10,passanger,22:15,405
425,2025-05-15,passanger,13:45,75
909,2025-05-09,fast,18:15,570
239,2025-05-23,fast,21:45,75
88,2025-04-10,passanger,18:45,330
825,2025-04-21,passanger,03:00,480
924,2025-05-05,fast,07:15,420
140,2025-04-25,fast,07:45,405
697,2025-05-14,fast,09:00,195
942,2025-04-01,tovar,07:30,240
394,2025-05-15,fast,08:30,135
840,2025-05-01,tovar,20:15,210
195,2025-04-15,tovar,14:15,795
530,2025-04-27,passanger,18:15,465
295,2025-04-23,fast,16:00,405
190,2025-05-12,fast,19:00,435
733,2025-04-24,passanger,02:00,900
910,2025-04-16,fast,11:30,525
251,2025-04-02,tovar,12:15,450
985,2025-04-26,tovar,07:00,855
137,2025-05-23,fast,04:45,525
176,2025-05-01,fast,02:15,300
879,2025-05-11,tovar,15:15,630
573,2025-05-04,fast,07:15,360
938,2025-05-13,fast,03:00,495
824,2025-05-24,tovar,12:45,675
953,2025-05-16,tovar,22:00,60
185,2025-05-11,tovar,18:15,150
550,2025-05-19,fast,19:45,675
558,2025-05-22,fast,16:15,375
171,2025-04-30,tovar,07:00,150
313,2025-04-28,passanger,13:15,345
348,2025-05-24,tovar,20:45,195
492,2025-05-07,passanger,09:30,600
471,2025-05-18,fast,07:45,180
747,2025-05-03,fast,15:30,930
431,2025-04-19,fast,07:45,90
148,2025-05-24,passanger,11:15,585
851,2025-04-18,tovar,00:30,60
10,2025-05-17,tovar,22:30,630
585,2025-05-25,passanger,17:30,825
700,2025-05-05,tovar,22:15,180
138,2025-05-17,fast,06:00,825
353,2025-04-07,tovar,22:45,540
432,2025-04-16,fast,13:30,945
139,2025-04-23,passanger,01:15,420
851,2025-05-16,fast,09:00,930
551,2025-05-16,passanger,01:15,345
248,2025-04-18,passanger,13:30,525
759,2025-04-25,tovar,01:30,225
110,2025-05-30,passanger,22:30,945
459,2025-05-02,fast,16:00,390
491,2025-05-05,passanger,16:15,420
793,2025-05-11,passanger,18:00,510
301,2025-04-15,fast,07:15,495
773,2025-04-26,tovar,07:45,210
582,2025-05-14,passanger,14:45,870
197,2025-04-07,fast,01:45,315
943,2025-05-05,passanger,12:15,420
55,2025-05-23,tovar,03:30,75
700,2025-05-27,tovar,08:45,555
499,2025-05-17,fast,09:00,870
671,2025-04-14,passanger,13:45,690
395,2025-04-24,tovar,09:15,780
212,2025-05-11,tovar,21:45,915
959,2025-04-11,passanger,16:30,495
21,2025-05-21,fast,15:45,915
955,2025-05-22,fast,23:30,390
143,2025-05-08,tovar,13:30,210
714,2025-04-11,passanger,05:00,165
27,2025-05-22,fast,22:30,465
242,2025-05-04,passanger,06:00,645
190,2025-05-18,fast,14:00,525
683,2025-04-20,passanger,08:45,255
77,2025-05-04,fast,15:45,660
143,2025-05-03,tovar,16:45,180
442,2025-05-15,passanger,02:30,135
810,2025-05-04,fast,14:00,570
978,2025-04-26,tovar,18:45,585
674,2025-05-14,passanger,06:15,825
474,2025-04-10,tovar,08:15,825
790,2025-05-31,passanger,14:15,210
594,2025-04-20,passanger,07:45,300
162,2025-05-13,passanger,13:00,675
772,2025-05-03,passanger,06:45,120
953,2025-05-09,passanger,06:30,390
288,2025-04-27,fast,09:30,855
952,2025-04-13,fast,14:45,675
907,2025-04-28,fast,15:00,855
884,2025-05-05,passanger,13:15,450
663,2025-05-25,fast,02:15,450
249,2025-04-06,fast,08:15,360
525,2025-05-23,fast,09:15,570
455,2025-04-18,tovar,01:00,255
84,2025-05-11,tovar,17:45,375
434,2025-05-28,tovar,15:15,240
544,2025-04-18,tovar,21:15,645
461,2025-04-11,tovar,10:00,180
135,2025-04-14,tovar,02:00,330
468,2025-05-12,passanger,11:30,645
996,2025-04-09,passanger,05:45,375
816,2025-05-15,fast,11:30,255
206,2025-04-04,tovar,09:30,735
67,2025-04-20,fast,04:15,675
147,2025-04-24,fast,08:00,450
234,2025-04-20,passanger,03:15,630
680,2025-05-20,fast,08:00,480
14,2025-04-28,fast,21:15,645
611,2025-05-14,fast,11:00,930
898,2025-05-11,passanger,22:30,675
564,2025-04-07,tovar,11:30,105
523,2025-04-21,fast,06:15,90
97,2025-05-01,passanger,00:00,210
740,2025-04-01,passanger,05:00,900
391,2025-04-03,passanger,13:00,225
376,2025-05-31,passanger,18:15,630
126,2025-05-27,fast,01:15,240
365,2025-04-15,fast,22:00,690
383,2025-05-27,tovar,23:45,930
879,2025-04-15,passanger,09:15,615
734,2025-04-21,fast,06:30,720
247,2025-04-04,passanger,08:30,915
714,2025-05-27,fast,09:15,615
889,2025-05-08,passanger,11:15,495
202,2025-05-03,fast,15:00,450
689,2025-05-21,fast,16:45,435
19,2025-04-23,passanger,08:45,120
31,2025-05-28,tovar,18:45,135
29,2025-04-02,passanger,13:30,720
727,2025-05-06,tovar,12:15,390
536,2025-05-08,fast,20:30,180
740,2025-05-04,tovar,13:15,285
525,2025-04-09,passanger,06:45,180
354,2025-05-13,tovar,09:15,360
598,2025-04-04,passanger,13:15,825
876,2025-04-11,passanger,12:30,450
543,2025-04-14,passanger,11:15,450
763,2025-05-27,passanger,14:15,180
780,2025-05-30,tovar,15:30,105
409,2025-05-01,passanger,23:00,570
429,2025-04-11,passanger,00:15,945
254,2025-04-23,passanger,11:45,780
973,2025-04-27,passanger,09:00,225
733,2025-04-19,passanger,08:00,375
353,2025-05-29,passanger,01:00,690
12,2025-05-20,tovar,06:30,780
481,2025-04-28,tovar,00:00,540
537,2025-05-31,passanger,23:45,750
120,2025-04-22,tovar,15:00,915
669,2025-05-29,tovar,06:00,795
512,2025-04-21,tovar,23:15,540
593,2025-04-27,passanger,20:30,600
500,2025-04-10,tovar,22:30,330
808,2025-05-12,passanger,02:30,435
406,2025-05-11,passanger,23:00,870
519,2025-04-25,fast,22:45,630
543,2025-05-06,fast,11:30,600
715,2025-05-10,fast,11:45,495
849,2025-04-19,tovar,02:15,195
481,2025-04-12,tovar,23:45,495
411,2025-05-16,tovar,16:30,150
122,2025-04-23,passanger,23:30,465
370,2025-04-04,tovar,04:30,735
417,2025-04-13,fast,07:00,165
823,2025-05-24,passanger,05:00,75
403,2025-05-03,fast,19:45,735
766,2025-04-29,passanger,15:15,840
182,2025-04-14,passanger,17:00,840
111,2025-05-01,tovar,18:15,705
462,2025-04-08,passanger,13:45,660
855,2025-05-23,tovar,08:00,90
909,2025-04-13,tovar,09:15,165
355,2025-04-07,fast,07:30,330
956,2025-04-12,fast,17:00,450
568,2025-04-14,tovar,12:30,495
428,2025-04-30,passanger,04:45,480
212,2025-05-30,tovar,17:15,315
77,2025-05-21,fast,20:15,735
986,2025-05-05,tovar,23:30,135
478,2025-05-12,passanger,19:30,150
416,2025-05-26,tovar,15:45,210
970,2025-04-01,fast,15:30,540
742,2025-04-19,passanger,16:30,630
454,2025-04-24,tovar,00:00,315
35,2025-04-20,tovar,02:30,75
522,2025-04-01,fast,06:00,945
857,2025-04-16,tovar,09:45,75
87,2025-05-25,fast,23:30,735
927,2025-04-10,tovar,16:15,90
371,2025-05-14,fast,10:15,810
541,2025-04-28,tovar,16:30,225
485,2025-05-11,passanger,19:00,525
